price,bed,bath,sqft,type,yearbuilt,heating,cooling,area,parking_spaces,parking1,parking2,parking3
869990.0,3.0,3.0,1691.0,Townhouse,2020.0,,,East Bay,2.0,,,
899000.0,3.0,4.0,2076.0,Townhouse,2020.0,,,East Bay,2.0,,,
1210990.0,4.0,4.0,2870.0,Single Family,2020.0,,,East Bay,2.0,,,
982990.0,5.0,4.0,2597.0,Townhouse,2020.0,,,East Bay,2.0,,,
878880.0,3.0,4.0,1719.0,Townhouse,2020.0,,,East Bay,2.0,,,
899000.0,4.0,4.0,2128.0,Townhouse,2020.0,,,East Bay,2.0,,,
1355880.0,5.0,4.0,3257.0,Single Family,2020.0,,,East Bay,2.0,,,
982990.0,5.0,4.0,2738.0,Townhouse,2020.0,,,East Bay,2.0,,,
668000.0,2.0,2.0,1420.0,Condo,2004.0,Forced air,Central,East Bay,2.0,,,
859000.0,3.0,4.0,1719.0,Townhouse,2020.0,,,East Bay,2.0,,,
850000.0,3.0,4.0,1879.0,Condo,2016.0,,,East Bay,,Detached Garage,,
675000.0,4.0,2.0,1321.0,Single Family,1961.0,,,East Bay,,Detached Garage,,
895000.0,3.0,3.0,1933.0,Townhouse,2020.0,,,East Bay,2.0,,,
616370.0,2.0,,,Condo,2007.0,,,East Bay,,Detached Garage,,
829900.0,4.0,2.0,1692.0,Single Family,1966.0,,,East Bay,,Attached Garage,,
975000.0,5.0,2.0,1855.0,Single Family,1965.0,Forced air,Central,East Bay,2.0,,,
1127880.0,4.0,3.0,2511.0,Single Family,2019.0,Forced air,Central,East Bay,2.0,,,
939990.0,4.0,4.0,2333.0,Townhouse,2020.0,,,East Bay,2.0,,,
815000.0,3.0,3.0,2118.0,Townhouse,2020.0,,,East Bay,2.0,,,
929990.0,4.0,4.0,2221.0,Townhouse,2020.0,,,East Bay,2.0,,,
999000.0,3.0,4.0,2589.0,Single Family,2020.0,,,East Bay,2.0,,,
892712.0,3.0,4.0,1766.0,Condo,2019.0,Forced air,Central,East Bay,2.0,,,
861820.0,3.0,3.0,1602.0,Townhouse,2020.0,,,East Bay,2.0,,,
1149900.0,4.0,3.0,2069.0,Single Family,2017.0,Forced air,Central,East Bay,2.0,,,
899000.0,4.0,2.0,2025.0,Single Family,1965.0,Forced air,Central,East Bay,2.0,,,
925000.0,4.0,3.0,1610.0,Single Family,1964.0,Forced air,Central,East Bay,,Attached Garage,,
818000.0,3.0,2.0,1116.0,Single Family,1960.0,Forced air,Central,East Bay,2.0,,,
1785995.0,5.0,6.0,4459.0,Single Family,2020.0,,,East Bay,3.0,,,
1144990.0,4.0,4.0,2691.0,Single Family,2020.0,,,East Bay,2.0,,,
1109305.0,3.0,3.0,2215.0,Townhouse,2020.0,Forced air,,East Bay,2.0,,,
790000.0,3.0,3.0,1563.0,Townhouse,2020.0,,,East Bay,2.0,,,
2379995.0,5.0,5.0,3527.0,Single Family,2018.0,Forced air,Central,East Bay,2.0,,,
889027.0,3.0,3.0,2112.0,Townhouse,2004.0,Forced air,Central,East Bay,,Attached Garage,,
799000.0,3.0,3.0,1563.0,Townhouse,2019.0,,,East Bay,2.0,,,
883990.0,3.0,3.0,1778.0,Townhouse,2020.0,,,East Bay,2.0,,,
939990.0,4.0,4.0,2333.0,Townhouse,2020.0,,,East Bay,2.0,,,
1568000.0,5.0,4.0,3748.0,Single Family,2011.0,Forced air,Central,East Bay,3.0,,,
1114990.0,3.0,4.0,2541.0,Single Family,2020.0,,,East Bay,2.0,,,
829000.0,3.0,3.0,1637.0,Condo,2018.0,,,East Bay,,,,
926080.0,3.0,3.0,2043.0,Single Family,2020.0,,,East Bay,2.0,,,
649000.0,2.0,2.0,1088.0,Condo,2007.0,,,East Bay,2.0,,,
780000.0,3.0,3.0,1401.0,Townhouse,1999.0,Forced air,Central,East Bay,2.0,,,
1646995.0,5.0,6.0,3658.0,Single Family,2020.0,,,East Bay,3.0,,,
900000.0,4.0,4.0,2157.0,Townhouse,2020.0,,,East Bay,2.0,,,
2219995.0,5.0,5.0,3371.0,Single Family,2018.0,Forced air,Central,East Bay,2.0,,,
829880.0,3.0,2.0,1618.0,Townhouse,2020.0,,,East Bay,2.0,,,
909990.0,3.0,3.0,1748.0,Townhouse,2020.0,,,East Bay,2.0,,,
849000.0,3.0,4.0,1770.0,Townhouse,2020.0,,,East Bay,2.0,,,
1646995.0,5.0,6.0,3658.0,Single Family,2020.0,,,East Bay,3.0,,,
1712995.0,5.0,6.0,4266.0,Single Family,2020.0,,,East Bay,3.0,,,
1388771.0,5.0,4.0,2836.0,Single Family,2020.0,,,East Bay,2.0,,,
1580000.0,5.0,5.0,4027.0,Single Family,2004.0,Forced air,Central,East Bay,3.0,,,
1099880.0,4.0,2.0,2511.0,Single Family,2020.0,,,East Bay,2.0,,,
985000.0,3.0,2.0,1641.0,Single Family,1963.0,Forced air,,East Bay,3.0,,,
538888.0,2.0,2.0,732.0,Condo,1987.0,Forced air,,East Bay,1.0,,,
854000.0,4.0,3.0,2492.0,Townhouse,2020.0,,,East Bay,2.0,,,
789000.0,2.0,3.0,1348.0,Townhouse,2020.0,,,East Bay,,,,
1599596.0,4.0,3.0,3702.0,Single Family,2016.0,,,East Bay,,Detached Garage,,
1249999.0,4.0,4.0,3180.0,Single Family,2018.0,Forced air,Central,East Bay,2.0,,,
840880.0,3.0,2.0,1899.0,Townhouse,2020.0,,,East Bay,2.0,,,
854117.0,4.0,,,Single Family,1961.0,,,East Bay,,Detached Garage,,
1569995.0,4.0,4.0,3433.0,Single Family,2020.0,,,East Bay,2.0,,,
780000.0,3.0,2.0,1706.0,Townhouse,2020.0,,,East Bay,2.0,,,
875000.0,4.0,2.0,1338.0,Single Family,1963.0,Forced air,Central,East Bay,2.0,,,
969000.0,4.0,4.0,2405.0,Single Family,2020.0,,,East Bay,2.0,,,
2299995.0,4.0,3.0,3433.0,Single Family,2018.0,Forced air,Central,East Bay,2.0,,,
1027514.0,4.0,4.0,2062.0,Single Family,2020.0,,,East Bay,2.0,,,
1549995.0,5.0,5.0,3371.0,Single Family,2020.0,,,East Bay,2.0,,,
789000.0,3.0,3.0,1401.0,Townhouse,1999.0,Forced air,Central,East Bay,2.0,,,
879990.0,3.0,3.0,1691.0,Townhouse,2020.0,,,East Bay,2.0,,,
1712995.0,5.0,6.0,4266.0,Single Family,2020.0,,,East Bay,3.0,,,
871000.0,3.0,4.0,1766.0,Townhouse,2020.0,,,East Bay,2.0,,,
1668995.0,4.0,5.0,3818.0,Single Family,2020.0,,,East Bay,3.0,,,
618888.0,2.0,2.0,1103.0,Condo,1996.0,Forced air,Central,East Bay,2.0,,,
1749995.0,5.0,6.0,3658.0,Single Family,,,,East Bay,3.0,,,
989900.0,3.0,3.0,2043.0,Single Family,2020.0,,,East Bay,2.0,,,
1147366.0,3.0,3.0,2705.0,Single Family,2020.0,,,East Bay,2.0,,,
619000.0,2.0,2.0,1039.0,Single Family,1992.0,Forced air,Central,East Bay,,On street,,
829990.0,2.0,3.0,1740.0,Townhouse,2020.0,,,East Bay,2.0,,,
849990.0,2.0,3.0,1740.0,Townhouse,2020.0,,,East Bay,2.0,,,
1623995.0,4.0,5.0,3528.0,Single Family,2020.0,,,East Bay,2.0,,,
810000.0,3.0,3.0,1800.0,Townhouse,2020.0,,,East Bay,2.0,,,
1149020.0,3.0,3.0,2654.0,Single Family,2020.0,,,East Bay,2.0,,,
905990.0,3.0,3.0,1748.0,Townhouse,2020.0,,,East Bay,2.0,,,
1126399.0,4.0,3.0,2447.0,Single Family,2019.0,Forced air,Central,East Bay,2.0,,,
1028000.0,4.0,3.0,2204.0,Single Family,1980.0,Forced air,Central,East Bay,2.0,,,
1702995.0,5.0,6.0,4010.0,Single Family,2020.0,,,East Bay,2.0,,,
1646995.0,5.0,6.0,3658.0,Single Family,2020.0,,,East Bay,3.0,,,
1549995.0,5.0,5.0,3371.0,Single Family,2020.0,,,East Bay,2.0,,,
949900.0,3.0,3.0,2043.0,Single Family,2020.0,,,East Bay,2.0,,,
798888.0,2.0,3.0,1526.0,Condo,2018.0,Forced air,Central,East Bay,2.0,,,
1569995.0,4.0,4.0,3433.0,Single Family,2020.0,,,East Bay,2.0,,,
1681995.0,5.0,6.0,3854.0,Single Family,2020.0,,,East Bay,3.0,,,
1574995.0,5.0,5.0,3527.0,Single Family,2020.0,,,East Bay,2.0,,,
1150880.0,5.0,4.0,2828.0,Single Family,2020.0,,,East Bay,2.0,,,
759000.0,3.0,,,Single Family,1952.0,Forced air,Central,East Bay,,Attached Garage,,
353950.0,2.0,1.0,656.0,Single Family,1925.0,Other,,East Bay,,,,
648390.0,2.0,,,Single Family,1900.0,,,East Bay,,,,
969762.0,,,,Single Family,1961.0,,,East Bay,,,,
738604.0,3.0,,,Single Family,1914.0,,,East Bay,,Detached Garage,,
678940.0,3.0,,,Single Family,1962.0,,,East Bay,,,,
768780.0,3.0,2.0,1361.0,Single Family,1944.0,Forced air,,East Bay,,Attached Garage,,
625959.0,3.0,,,Single Family,1944.0,,,East Bay,,,,
1449000.0,4.0,5.0,4750.0,Single Family,1992.0,Forced air,,East Bay,6.0,,,
799000.0,3.0,3.0,2848.0,Single Family,1922.0,Forced air,Other,East Bay,,Carport,,
670713.0,2.0,,,Single Family,1912.0,,,East Bay,,Detached Garage,,
99000.0,1.0,1.0,624.0,Miscellaneous,1980.0,Other,Other,East Bay,,Off street,,
850000.0,3.0,2.0,1975.0,Single Family,1910.0,Other,,East Bay,,Carport,,
975000.0,3.0,3.0,1798.0,Single Family,1926.0,Forced air,Central,East Bay,2.0,,,
899000.0,5.0,3.0,2403.0,Single Family,2000.0,Forced air,Central,East Bay,2.0,,,
2258000.0,3.0,,,Multi Family,1912.0,Other,Other,East Bay,5.0,,,
530695.0,2.0,,,Condo,1951.0,,,East Bay,,Detached Garage,,
932948.0,3.0,,,Single Family,1962.0,,,East Bay,,Detached Garage,,
1280000.0,,,19602.0,,,,,East Bay,,,,
672974.0,2.0,,,Single Family,1942.0,,,East Bay,,Detached Garage,,
667789.0,3.0,,,Single Family,1944.0,,,East Bay,,Detached Garage,,
451187.0,3.0,,,Condo,1979.0,,,East Bay,,,,
599950.0,3.0,2.0,1874.0,Multi Family,1983.0,,,East Bay,,,,
532625.0,2.0,,,Single Family,1942.0,,,East Bay,,Detached Garage,,
789758.0,3.0,,,Single Family,1955.0,,,East Bay,,Detached Garage,,
933804.0,4.0,,,Miscellaneous,1922.0,,,East Bay,,,,
699998.0,3.0,3.0,2127.0,Single Family,1955.0,Other,,East Bay,2.0,,,
636612.0,3.0,,,Townhouse,2003.0,Other,,East Bay,,Detached Garage,,
533804.0,3.0,,,Condo,1972.0,,,East Bay,,Detached Garage,,
439000.0,2.0,2.0,1047.0,Condo,1973.0,Other,,East Bay,2.0,,,
700776.0,3.0,2.0,1434.0,Single Family,1948.0,Forced air,Other,East Bay,,Attached Garage,,
418000.0,2.0,1.0,1089.0,Condo,1967.0,Other,Other,East Bay,1.0,,,
962241.0,5.0,,,Single Family,1956.0,,,East Bay,,Detached Garage,,
1057458.0,4.0,,,Single Family,1962.0,,,East Bay,,Detached Garage,,
660872.0,3.0,,,Single Family,1946.0,,,East Bay,,Detached Garage,,
900000.0,2.0,2.0,1116.0,Single Family,1902.0,Other,Central,East Bay,,Detached Garage,,
838520.0,3.0,,,Single Family,1955.0,,,East Bay,,Detached Garage,,
949975.0,3.0,2.0,1758.0,Single Family,1976.0,Forced air,Central,East Bay,2.0,,,
418623.0,1.0,,,Condo,1983.0,,,East Bay,,Detached Garage,,
642436.0,3.0,,,Single Family,1944.0,,,East Bay,,Detached Garage,,
1200000.0,5.0,4.0,3074.0,Single Family,2003.0,Forced air,Central,East Bay,2.0,,,
805950.0,4.0,4.0,1930.0,Townhouse,2020.0,,,East Bay,2.0,,,
210000.0,,,4186.0,,,,,East Bay,,,,
990000.0,4.0,,,Single Family,2003.0,,,East Bay,,Detached Garage,,
658825.0,3.0,,,Single Family,1947.0,,,East Bay,,Detached Garage,,
401509.0,2.0,,,Condo,1994.0,,,East Bay,,Detached Garage,,
586680.0,2.0,1.0,894.0,Single Family,1947.0,,,East Bay,,,,
599999.0,2.0,2.0,1513.0,Townhouse,1985.0,Forced air,,East Bay,,Attached Garage,,
628060.0,3.0,,,Single Family,1926.0,,,East Bay,,Detached Garage,,
1399998.0,,,18730.8,,,,,East Bay,,,,
819950.0,4.0,4.0,1918.0,Townhouse,2020.0,,,East Bay,2.0,,,
1500000.0,,,,Multi Family,1961.0,Other,Central,East Bay,8.0,,,
570975.0,2.0,,,Single Family,1942.0,Forced air,Central,East Bay,,On street,Attached Garage,
719950.0,3.0,4.0,1531.0,Townhouse,2020.0,,,East Bay,2.0,,,
774950.0,4.0,4.0,1773.0,Townhouse,2020.0,,,East Bay,2.0,,,
529530.0,3.0,,,Condo,1980.0,,,East Bay,,,,
399000.0,2.0,2.0,895.0,Condo,1987.0,Other,,East Bay,2.0,,,
729915.0,4.0,,,Single Family,2009.0,,,East Bay,,Detached Garage,,
739950.0,3.0,3.0,1619.0,Townhouse,2020.0,,,East Bay,2.0,,,
699000.0,3.0,2.0,1662.0,Single Family,1946.0,Forced air,Other,East Bay,1.0,,,
669468.0,3.0,,,Single Family,1955.0,,,East Bay,,Detached Garage,,
729900.0,3.0,1.0,1340.0,Single Family,1948.0,Other,Other,East Bay,1.0,,,
804950.0,4.0,4.0,1918.0,Townhouse,2020.0,,,East Bay,2.0,,,
809949.0,4.0,4.0,1918.0,Townhouse,2019.0,Forced air,Central,East Bay,,Attached Garage,,
749950.0,4.0,4.0,1678.0,Townhouse,2020.0,,,East Bay,2.0,,,
739500.0,3.0,,,Single Family,1955.0,Forced air,Central,East Bay,,Attached Garage,,
653877.0,2.0,,,Single Family,1949.0,,,East Bay,,Detached Garage,,
699000.0,4.0,3.0,1650.0,Single Family,1951.0,,,East Bay,,Attached Garage,,
816834.0,4.0,,,Single Family,1980.0,,,East Bay,,,,
680000.0,3.0,2.0,1100.0,Single Family,1958.0,Forced air,,East Bay,,Attached Garage,,
767588.0,4.0,,,Single Family,1998.0,,,East Bay,,Detached Garage,,
955844.0,3.0,2.0,2084.0,Single Family,1965.0,Forced air,Central,East Bay,2.0,,,
579900.0,3.0,2.0,1613.0,Single Family,1952.0,Other,Central,East Bay,,Carport,Detached Garage,
749950.0,3.0,2.0,1427.0,Single Family,1957.0,Forced air,Central,East Bay,2.0,,,
710000.0,3.0,2.0,1156.0,Single Family,1958.0,Other,,East Bay,2.0,,,
151000.0,2.0,2.0,1080.0,Miscellaneous,1971.0,Forced air,,East Bay,2.0,,,
715819.0,3.0,2.0,1566.0,Single Family,1953.0,,,East Bay,,Off street,,
849269.0,4.0,,,Single Family,1999.0,,,East Bay,,Detached Garage,,
145000.0,2.0,2.0,1392.0,Miscellaneous,1972.0,,,East Bay,,,,
599000.0,3.0,2.0,1344.0,Single Family,1949.0,Forced air,Central,East Bay,1.0,,,
139900.0,2.0,2.0,1368.0,Miscellaneous,1972.0,Forced air,,East Bay,2.0,,,
529000.0,3.0,3.0,1453.0,Townhouse,1971.0,Forced air,,East Bay,2.0,,,
760000.0,3.0,4.0,1782.0,Townhouse,2019.0,Forced air,Central,East Bay,,Attached Garage,,
443669.0,1.0,,,Single Family,1920.0,,,East Bay,,Detached Garage,,
740000.0,3.0,3.0,1524.0,Townhouse,2020.0,Forced air,Central,East Bay,,Attached Garage,,
663285.0,3.0,,,Single Family,1947.0,,,East Bay,,Detached Garage,,
857241.0,4.0,,,Single Family,1997.0,,,East Bay,,Detached Garage,,
1299000.0,3.0,2.0,2037.0,Single Family,1948.0,,,East Bay,,Off street,Detached Garage,
740000.0,3.0,3.0,1525.0,Townhouse,2019.0,Forced air,Central,East Bay,,Attached Garage,,
710000.0,4.0,1.0,1477.0,Single Family,1946.0,Other,,East Bay,1.0,,,
125000.0,,,4247.0,,,,,East Bay,,,,
749950.0,3.0,2.0,1556.0,Single Family,1956.0,Forced air,,East Bay,2.0,,,
760000.0,3.0,4.0,1782.0,Townhouse,2019.0,Forced air,Central,East Bay,,,,
760000.0,3.0,4.0,1523.0,Townhouse,2019.0,Forced air,Central,East Bay,,Attached Garage,,
682321.0,3.0,,,Single Family,1950.0,,,East Bay,,Detached Garage,,
672942.0,3.0,,,Single Family,1950.0,,,East Bay,,Detached Garage,,
725000.0,3.0,3.0,1524.0,Single Family,1951.0,,,East Bay,2.0,,,
740038.0,3.0,,,Single Family,1954.0,,,East Bay,,Detached Garage,,
750000.0,4.0,2.0,1659.0,Single Family,1956.0,Forced air,,East Bay,2.0,,,
668000.0,3.0,,,Single Family,1944.0,Forced air,Central,East Bay,,Attached Garage,,
778351.0,3.0,3.0,1819.0,Single Family,1994.0,Forced air,Central,East Bay,,Attached Garage,,
675888.0,3.0,3.0,1361.0,Townhouse,2018.0,Forced air,Central,East Bay,2.0,,,
834698.0,3.0,,,Single Family,1969.0,,,East Bay,,Detached Garage,,
172500.0,2.0,2.0,1440.0,Miscellaneous,,,,East Bay,,,,
930685.0,5.0,,,Single Family,1972.0,,,East Bay,,Detached Garage,,
822048.0,3.0,3.0,1640.0,Townhouse,2019.0,Forced air,,East Bay,2.0,,,
1080000.0,3.0,3.0,2031.0,Single Family,1972.0,Forced air,Central,East Bay,2.0,,,
649900.0,4.0,2.0,1342.0,Townhouse,1971.0,,,East Bay,2.0,,,
803763.0,4.0,2.0,1888.0,Single Family,1971.0,Forced air,,East Bay,,Attached Garage,,
853162.0,2.0,3.0,1479.0,Townhouse,2020.0,,,East Bay,2.0,,,
998000.0,3.0,2.0,1552.0,Single Family,1983.0,Forced air,Central,East Bay,2.0,,,
1121158.0,5.0,,,Single Family,1993.0,,,East Bay,,Detached Garage,,
879990.0,3.0,3.0,1964.0,Townhouse,2020.0,Forced air,,East Bay,2.0,,,
908880.0,3.0,4.0,1980.0,Townhouse,2020.0,,,East Bay,2.0,,,
799000.0,3.0,3.0,1646.0,Townhouse,2020.0,Forced air,,East Bay,2.0,,,
879000.0,3.0,4.0,1816.0,Townhouse,2020.0,,,East Bay,2.0,,,
1408369.0,5.0,3.0,2797.0,Single Family,1996.0,Forced air,Central,East Bay,3.0,,,
299000.0,4.0,2.0,1700.0,Miscellaneous,,Forced air,Central,East Bay,,Carport,,
849990.0,3.0,3.0,1849.0,Townhouse,2020.0,Forced air,,East Bay,2.0,,,
174900.0,2.0,2.0,1440.0,Miscellaneous,,,,East Bay,,,,
527617.0,2.0,,,Condo,1971.0,,,East Bay,,Detached Garage,,
1345000.0,5.0,3.0,3280.0,Single Family,1971.0,Forced air,Central,East Bay,2.0,,,
935186.0,4.0,,,Single Family,1973.0,,,East Bay,,Detached Garage,,
490000.0,2.0,3.0,1072.0,Condo,1976.0,Forced air,Central,East Bay,,Carport,,
879237.0,4.0,,,Single Family,1985.0,,,East Bay,,Detached Garage,,
727349.0,4.0,,,Single Family,1948.0,,,East Bay,,Detached Garage,,
1049950.0,6.0,3.0,1955.0,Single Family,1968.0,Forced air,,East Bay,,Attached Garage,,
6700000.0,21.0,14.0,11500.0,Multi Family,2011.0,Other,,East Bay,,Attached Garage,,
620000.0,2.0,2.0,1022.0,Condo,2001.0,Other,Other,East Bay,1.0,,,
935226.0,3.0,,,Single Family,1969.0,,,East Bay,,Detached Garage,,
1040344.0,,,,Single Family,1976.0,,,East Bay,,,,
826317.0,3.0,,,Single Family,1959.0,,,East Bay,,Detached Garage,,
1270888.0,4.0,3.0,2283.0,Single Family,1998.0,Forced air,Central,East Bay,2.0,,,
830707.0,4.0,,,Single Family,1964.0,,,East Bay,,Detached Garage,,
913167.0,4.0,3.0,1964.0,Townhouse,2019.0,Forced air,,East Bay,2.0,,,
499888.0,,,7501.0,,,,,East Bay,,,,
1282730.0,4.0,,,Single Family,1984.0,,,East Bay,,Detached Garage,,
515232.0,2.0,,,Single Family,1930.0,,,East Bay,,,,
579000.0,3.0,2.0,1298.0,Townhouse,1972.0,Forced air,Central,East Bay,2.0,,,
899888.0,3.0,2.0,1396.0,Single Family,1968.0,Forced air,,East Bay,2.0,,,
975000.0,4.0,2.0,1848.0,Single Family,1985.0,Forced air,,East Bay,2.0,,,
1110930.0,4.0,,,Single Family,1993.0,,,East Bay,,Detached Garage,,
831849.0,3.0,3.0,1806.0,Townhouse,,Forced air,,East Bay,2.0,,,
319000.0,3.0,2.0,1540.0,Miscellaneous,2020.0,,,East Bay,,,,
888888.0,3.0,2.0,1776.0,Single Family,1967.0,Forced air,Other,East Bay,2.0,,,
989000.0,3.0,2.0,1154.0,Single Family,1919.0,Forced air,,East Bay,,On street,,
775000.0,4.0,2.0,1566.0,Single Family,1952.0,Forced air,Central,East Bay,,Detached Garage,,
965000.0,4.0,4.0,2129.0,Townhouse,2020.0,,,East Bay,2.0,,,
822050.0,3.0,3.0,1640.0,Townhouse,2020.0,Forced air,,East Bay,2.0,,,
908880.0,3.0,4.0,1976.0,Townhouse,2020.0,,,East Bay,2.0,,,
990000.0,4.0,3.0,1881.0,Single Family,1999.0,Forced air,Central,East Bay,,Attached Garage,,
568000.0,3.0,2.0,1135.0,Condo,1986.0,Forced air,Other,East Bay,,Carport,,
933063.0,4.0,,,Single Family,1972.0,,,East Bay,,Detached Garage,,
447000.0,1.0,1.0,737.0,Condo,2007.0,Forced air,Central,East Bay,,Carport,,
849777.0,3.0,2.0,1120.0,Single Family,1970.0,Other,Central,East Bay,2.0,,,
875000.0,3.0,2.0,1320.0,Single Family,1973.0,Forced air,,East Bay,2.0,,,
1327253.0,6.0,,,Single Family,1974.0,,,East Bay,,Detached Garage,,
719950.0,3.0,2.0,1405.0,Single Family,1957.0,Forced air,Central,East Bay,2.0,,,
799000.0,3.0,3.0,1646.0,Townhouse,2019.0,Forced air,,East Bay,2.0,,,
599988.0,,,47916.0,,,,,East Bay,,,,
845877.0,4.0,,,Single Family,1960.0,,Other,East Bay,,Attached Garage,,
689950.0,3.0,1.0,1002.0,Single Family,1953.0,Other,,East Bay,1.0,,,
845000.0,3.0,2.0,1492.0,Single Family,1967.0,,,East Bay,2.0,,,
902200.0,4.0,,,Single Family,1969.0,,,East Bay,,Detached Garage,,
831850.0,3.0,3.0,1806.0,Townhouse,2020.0,Forced air,,East Bay,2.0,,,
690000.0,2.0,1.0,815.0,Single Family,1976.0,Forced air,,East Bay,2.0,,,
1199999.0,4.0,3.0,1989.0,Single Family,1973.0,Forced air,Central,East Bay,2.0,,,
859000.0,3.0,3.0,1761.0,Townhouse,1994.0,Forced air,Central,East Bay,2.0,,,
861481.0,3.0,,,Condo,1996.0,,,East Bay,,Detached Garage,,
1165000.0,3.0,3.0,1744.0,Single Family,1971.0,Forced air,,East Bay,2.0,,,
560000.0,2.0,1.0,884.0,Townhouse,1971.0,Forced air,Central,East Bay,2.0,,,
1199000.0,4.0,3.0,2034.0,Single Family,2003.0,Forced air,Central,East Bay,2.0,,,
3100000.0,4.0,5.0,4803.0,Single Family,1977.0,Forced air,Central,East Bay,3.0,,,
894900.0,3.0,3.0,1851.0,Townhouse,1973.0,Forced air,Central,East Bay,2.0,,,
669950.0,2.0,2.0,1302.0,Townhouse,1994.0,Forced air,Central,East Bay,1.0,,,
960000.0,3.0,2.0,1311.0,Single Family,1969.0,Other,Central,East Bay,2.0,,,
1135000.0,5.0,4.0,2144.0,Townhouse,2017.0,Forced air,Central,East Bay,2.0,,,
1030000.0,3.0,2.0,1896.0,Single Family,1968.0,Forced air,Central,East Bay,2.0,,,
849000.0,3.0,3.0,1614.0,Townhouse,1991.0,Forced air,Central,East Bay,2.0,,,
2275000.0,5.0,3.0,3786.0,Single Family,1987.0,Forced air,Central,East Bay,3.0,,,
1217345.0,3.0,,,Single Family,1951.0,,,East Bay,,,,
936108.0,3.0,,,Single Family,1995.0,Other,Central,East Bay,2.0,,,
1020513.0,4.0,,,Single Family,1968.0,,,East Bay,,Detached Garage,,
1041251.0,3.0,,,Single Family,1969.0,,,East Bay,,Detached Garage,,
589730.0,2.0,,,Condo,1991.0,,,East Bay,,Detached Garage,,
1098912.0,4.0,,,Single Family,,,,East Bay,,Detached Garage,,
2485000.0,4.0,5.0,4791.0,Single Family,2008.0,Forced air,Central,East Bay,3.0,,,
607644.0,3.0,,,Single Family,1926.0,,,East Bay,,Detached Garage,,
389000.0,3.0,2.0,915.0,Condo,1991.0,Forced air,Central,East Bay,,,,
985000.0,6.0,,,Multi Family,1965.0,Other,,East Bay,4.0,,,
613205.0,2.0,,,Single Family,1905.0,,,East Bay,,Detached Garage,,
699000.0,5.0,2.0,1936.0,Multi Family,1922.0,Forced air,Central,East Bay,2.0,,,
748888.0,4.0,2.0,1530.0,Single Family,1927.0,,,East Bay,2.0,,,
420000.0,3.0,1.0,739.0,Single Family,1906.0,Other,,East Bay,,,,
459000.0,4.0,1.0,924.0,Single Family,1924.0,Other,Other,East Bay,,,,
226007.0,2.0,,,Single Family,1923.0,,,East Bay,,,,
509727.0,2.0,1.0,708.0,Single Family,1918.0,,,East Bay,2.0,,,
499000.0,2.0,1.0,880.0,Single Family,1915.0,Forced air,,East Bay,,Carport,,
581935.0,2.0,,,Single Family,1923.0,,,East Bay,,Detached Garage,,
570000.0,3.0,2.0,1139.0,Single Family,1908.0,,Central,East Bay,1.0,,,
475000.0,3.0,2.0,1056.0,Single Family,1925.0,,,East Bay,1.0,,,
699950.0,,,,Multi Family,1926.0,,,East Bay,,,,
1199000.0,,,,Multi Family,1966.0,,,East Bay,4.0,,,
505000.0,4.0,2.0,1254.0,Single Family,1915.0,Forced air,,East Bay,,,,
435000.0,3.0,2.0,915.0,Condo,1991.0,Forced air,Other,East Bay,,,,
551309.0,2.0,,,Single Family,1938.0,,,East Bay,,Detached Garage,,
595000.0,,,,Multi Family,1912.0,Other,,East Bay,,,,
785000.0,4.0,4.0,2396.0,Multi Family,1944.0,,,East Bay,,,,
810000.0,3.0,3.0,1581.0,Condo,2005.0,Forced air,,East Bay,,Attached Garage,,
374998.0,2.0,1.0,1008.0,Single Family,1941.0,Other,,East Bay,2.0,,,
850000.0,4.0,4.0,4192.0,Multi Family,1926.0,,,East Bay,,,,
547389.0,2.0,,,Single Family,1922.0,,,East Bay,,Detached Garage,,
608000.0,,,,Multi Family,1913.0,Forced air,,East Bay,,,,
442947.0,2.0,,,Single Family,1910.0,,,East Bay,,,,
750000.0,2.0,,,Multi Family,1925.0,Other,Central,East Bay,1.0,,,
684675.0,4.0,3.0,2373.0,Single Family,1912.0,Forced air,Central,East Bay,,Detached Garage,,
595000.0,4.0,2.0,1200.0,Miscellaneous,1900.0,Forced air,Central,East Bay,2.0,,,
425000.0,2.0,1.0,1053.0,Single Family,1905.0,Other,,East Bay,,Detached Garage,,
850000.0,,,,Multi Family,1951.0,,,East Bay,,,,
850000.0,3.0,3.0,1993.0,Condo,2004.0,Forced air,Other,East Bay,2.0,,,
783979.0,4.0,3.0,2484.0,Single Family,1900.0,,,East Bay,10.0,,,
599000.0,4.0,2.0,1519.0,Single Family,1913.0,Forced air,Other,East Bay,,Detached Garage,,
460991.0,1.0,,,Single Family,1922.0,,,East Bay,,,,
799000.0,6.0,,,Multi Family,1969.0,Forced air,Central,East Bay,2.0,,,
535000.0,3.0,2.0,1138.0,Single Family,1923.0,Forced air,,East Bay,,Detached Garage,,
595000.0,2.0,2.0,1238.0,Single Family,1905.0,Forced air,,East Bay,2.0,,,
794658.0,6.0,,,Miscellaneous,1965.0,,,East Bay,,Detached Garage,,
1475000.0,,,,Multi Family,1957.0,Other,Other,East Bay,18.0,,,
639652.0,4.0,,,Miscellaneous,1947.0,,,East Bay,,,,
499000.0,2.0,1.0,854.0,Single Family,1916.0,Other,,East Bay,1.0,,,
418098.0,2.0,2.0,1490.0,Single Family,1906.0,Other,Central,East Bay,,,,
